epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
5	 0.053980511379241945	 98.25	 0.058998079045613605	 98.13166666666666	9.054156064987183
10	 0.04173408851623535	 98.69	 0.03219351243972778	 98.99	18.021381616592407
15	 0.03910116772651672	 98.83	 0.023602266097068787	 99.26666666666667	27.230679750442505
20	 0.045631174087524415	 98.7	 0.024058530235290528	 99.18833333333333	36.26109170913696
25	 0.034655798840522764	 99.11	 0.009189595448970795	 99.74833333333333	45.20398545265198
30	 0.04018388864994049	 98.93	 0.006884502796332042	 99.81333333333333	54.16990041732788
35	 0.04223656097650528	 99.01	 0.005078473087151846	 99.86	63.15914988517761
40	 0.0424419280052185	 98.97	 0.002731406593322754	 99.95833333333333	72.14094018936157
45	 0.038735773134231564	 98.87	 0.016890587608019512	 99.49666666666667	81.05835247039795
50	 0.04248739218711853	 98.94	 0.010222307606538137	 99.7	90.1094856262207
55	 0.04510466558933258	 98.93	 0.0052430893341700235	 99.86333333333333	99.12386274337769
60	 0.046329039525985716	 98.92	 0.0030239766130844754	 99.95	108.09171962738037
65	 0.05136878662109375	 98.88	 0.0021421583970387776	 99.965	117.03997468948364
70	 0.05332454357147217	 98.89	 0.0018469320396582287	 99.96	125.99027466773987
75	 0.05666885924339295	 98.84	 0.0008138440112272898	 99.99166666666666	134.94809985160828
80	 0.05970810248851776	 98.87	 0.0006075302953521411	 99.995	143.90774178504944
85	 0.06120087831020355	 98.86	 0.0004463895390431086	 99.99666666666667	152.9648356437683
90	 0.06339006645679474	 98.85	 0.00037617849906285605	 100.0	162.0285518169403
95	 0.0654280689716339	 98.84	 0.00035030200394491355	 99.99666666666667	171.0537838935852
100	 0.06622713494300843	 98.8	 0.00030542900959650677	 99.99666666666667	180.07441306114197
105	 0.06802025978565215	 98.85	 0.00026702622684339684	 99.99833333333333	189.02921962738037
110	 0.06869840054512023	 98.87	 0.00019761254402498403	 100.0	198.00639057159424
115	 0.06993024051189423	 98.85	 0.00017528745221594968	 100.0	206.96982264518738
120	 0.07089381856918335	 98.86	 0.00015910916042824585	 100.0	215.91693091392517
125	 0.07191753175258636	 98.85	 0.00014301825799047948	 100.0	224.8788046836853
130	 0.07245045671463013	 98.88	 0.0001296619056413571	 100.0	233.8768539428711
135	 0.07331681826114654	 98.87	 0.00011808575515945753	 100.0	242.82178282737732
140	 0.0742214632511139	 98.87	 0.00012017556646217902	 100.0	251.7835292816162
145	 0.07504997355937958	 98.88	 0.0001042716545984149	 100.0	260.72529339790344
150	 0.07559623675346375	 98.89	 9.278000717361769e-05	 100.0	269.66588830947876
155	 0.07612967309951782	 98.88	 9.495390473554532e-05	 100.0	278.62137150764465
160	 0.07691886947155	 98.88	 8.197592937697967e-05	 100.0	287.58726811408997
165	 0.07772928719520569	 98.87	 7.629270826776823e-05	 100.0	296.5462634563446
170	 0.0781147344827652	 98.88	 7.260518328597148e-05	 100.0	305.53236198425293
175	 0.07873785281181335	 98.85	 7.193717317034801e-05	 100.0	314.452273607254
180	 0.07911797952651978	 98.89	 6.672887774184346e-05	 100.0	323.41355895996094
185	 0.07961597416400909	 98.87	 6.081539038568735e-05	 100.0	332.36796712875366
190	 0.08017384312152863	 98.88	 5.7819827242443956e-05	 100.0	341.3869285583496
195	 0.08052696852684021	 98.88	 5.4331294881800813e-05	 100.0	350.345103263855
200	 0.08097407240867614	 98.86	 5.277511176342766e-05	 100.0	359.2753303050995
205	 0.08156814227104187	 98.89	 4.996796722213427e-05	 100.0	368.2405695915222
210	 0.08173720283508301	 98.86	 4.883672563980023e-05	 100.0	377.19663310050964
215	 0.08237297048568726	 98.9	 4.593523523459832e-05	 100.0	386.14580035209656
220	 0.08237633430957794	 98.89	 4.405894208078583e-05	 100.0	395.1012210845947
225	 0.08293303306102753	 98.89	 4.1964534328629574e-05	 100.0	404.054833650589
230	 0.08327045104503632	 98.87	 4.088763616358241e-05	 100.0	413.0017659664154
235	 0.08349556069374084	 98.88	 3.9810738743593296e-05	 100.0	421.9669406414032
240	 0.08385394637584687	 98.9	 3.80975809879601e-05	 100.0	430.9206244945526
245	 0.08430952925682068	 98.9	 3.675692742690444e-05	 100.0	439.89028668403625
250	 0.08446935350894928	 98.88	 3.51333934503297e-05	 100.0	448.8668923377991
255	 0.08482861299514771	 98.87	 3.657023077830672e-05	 100.0	457.82493233680725
260	 0.08532580072879792	 98.9	 3.308123396709561e-05	 100.0	466.8171954154968
265	 0.08556901760101318	 98.9	 3.1756987407182655e-05	 100.0	475.8039050102234
270	 0.08572684562206269	 98.88	 3.068011444993317e-05	 100.0	484.7902557849884
275	 0.0859686532497406	 98.89	 2.9977238814656934e-05	 100.0	493.77225708961487
280	 0.08622061266899109	 98.86	 2.8784509856874745e-05	 100.0	502.7703363895416
285	 0.08660522711277008	 98.87	 2.835659886089464e-05	 100.0	511.8293888568878
290	 0.08676584141254425	 98.88	 2.727090938327213e-05	 100.0	520.8390626907349
295	 0.08720160653591157	 98.86	 2.7368221199139954e-05	 100.0	529.8359746932983
300	 0.08726388947963715	 98.89	 2.6039112188542882e-05	 100.0	538.8453545570374
process 0: Training time 538.8471863269806 seconds (with 10 workers)
process 0: total time 1343.7457914352417 seconds (with 10 workers)

