epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
5	 0.06029447965621948	 98.03	 0.06187373310724894	 98.03166666666667	68.22532486915588
10	 0.042162924003601075	 98.64	 0.03523484762509664	 98.89666666666666	135.71596884727478
15	 0.043174681425094605	 98.72	 0.027067235215504963	 99.115	203.27727890014648
20	 0.037184130907058716	 98.92	 0.016509127036730447	 99.47	270.76003313064575
25	 0.034804805040359495	 98.99	 0.007966840318838755	 99.82166666666667	338.337277173996
30	 0.03657130150794983	 98.99	 0.005743881392478943	 99.88166666666666	405.8634967803955
35	 0.041326847314834596	 98.91	 0.004946928338209788	 99.89833333333333	473.3849835395813
40	 0.038784523940086364	 99.03	 0.0027732248882452646	 99.96	540.9366910457611
45	 0.041648995232582094	 98.97	 0.0023502196133136748	 99.96333333333334	608.5488638877869
50	 0.041805511116981504	 98.99	 0.0019909791658322016	 99.97	676.2898061275482
55	 0.044142462062835695	 99.01	 0.002093848279118538	 99.97166666666666	743.9033799171448
60	 0.04503266654014587	 98.98	 0.0013642298360665639	 99.98	811.5170111656189
65	 0.04560316514968872	 99.0	 0.0012193124522765478	 99.98666666666666	879.109610080719
70	 0.046463153982162476	 99.0	 0.0012261546601851781	 99.99	946.7578401565552
75	 0.04756137053966522	 99.02	 0.000939599763850371	 99.99333333333334	1014.3648207187653
80	 0.04827096774578094	 99.02	 0.0009094084685047467	 99.99	1081.9111244678497
85	 0.04823040466308594	 99.01	 0.0007667147954305014	 99.99333333333334	1149.504812002182
90	 0.04982016053199768	 98.98	 0.0007347290312250455	 99.99333333333334	1217.1486172676086
95	 0.05018209865093231	 99.02	 0.0006695410008231799	 99.99333333333334	1284.6957967281342
100	 0.05044189586639404	 99.03	 0.0006274973019957542	 99.99333333333334	1352.2973401546478
105	 0.051135513353347775	 98.99	 0.0006261417165398598	 99.995	1419.9214324951172
110	 0.05185149495601654	 99.0	 0.0005681328197320302	 99.99333333333334	1487.5611782073975
115	 0.05167337720394134	 99.02	 0.0005380741914113363	 99.99666666666667	1555.2430877685547
120	 0.05231424181461334	 99.01	 0.0004957177385687829	 99.99833333333333	1622.8958308696747
125	 0.05301119525432587	 98.98	 0.0004779042847454548	 99.99833333333333	1690.5917484760284
130	 0.05292451603412628	 99.03	 0.00044481696834166847	 99.99666666666667	1758.1379134654999
135	 0.05421519377231598	 98.99	 0.00043143537590901055	 99.99833333333333	1825.7983884811401
140	 0.054065387725830076	 99.0	 0.0004253391779959202	 99.99666666666667	1893.392673254013
145	 0.05458805170059204	 99.01	 0.0003900492449601491	 99.99833333333333	1961.0618362426758
150	 0.05516169610023498	 99.0	 0.0003729450387259324	 100.0	2028.6988871097565
155	 0.05548939311504364	 99.0	 0.00036914538393417994	 100.0	2096.3342113494873
160	 0.05573884840011597	 98.97	 0.00035143502553304035	 99.99833333333333	2163.938670873642
165	 0.055418154859542844	 99.01	 0.000348735981186231	 99.99833333333333	2231.544979572296
170	 0.055937596654891966	 99.02	 0.0003203694025675456	 100.0	2299.1901557445526
175	 0.056481108856201175	 99.0	 0.00030905271445711455	 100.0	2366.855043411255
180	 0.056685682439804076	 99.02	 0.00030751966858903566	 100.0	2434.599791765213
185	 0.05689808878898621	 99.01	 0.00029341808234651886	 100.0	2502.266742706299
190	 0.05739720625877381	 98.99	 0.000281565684825182	 100.0	2570.237621307373
195	 0.057636499500274656	 98.99	 0.0002704088752468427	 100.0	2637.892941713333
200	 0.05772576522827148	 98.99	 0.00026205863195161025	 100.0	2705.544832468033
205	 0.0580660888671875	 99.01	 0.0002632825837781032	 100.0	2773.206459760666
210	 0.05815262343883514	 99.01	 0.00025151031762361527	 100.0	2840.9187321662903
215	 0.05849810886383057	 98.99	 0.00024149869220952192	 100.0	2908.6530447006226
220	 0.05895846066474915	 98.97	 0.00024087300710380077	 100.0	2976.346029281616
225	 0.05923570163249969	 98.98	 0.00022865203743179638	 100.0	3044.056371688843
230	 0.05913440945148468	 99.01	 0.00022278119747837384	 100.0	3111.8407871723175
235	 0.059612939143180846	 98.99	 0.00021563142364223797	 100.0	3179.570372104645
240	 0.0598820458650589	 98.99	 0.00021919523924589156	 100.0	3247.2746663093567
245	 0.059999696946144106	 99.0	 0.0002073097553104162	 100.0	3315.011132955551
250	 0.06026496231555939	 98.97	 0.00020251072471340497	 100.0	3382.7215209007263
255	 0.06032956576347351	 98.99	 0.00019821931372086208	 100.0	3450.449985742569
260	 0.0605935152053833	 98.98	 0.00019279542590181032	 100.0	3518.1353375911713
265	 0.06078662743568421	 98.98	 0.0001903212954600652	 100.0	3585.8629021644592
270	 0.061306420135498044	 98.95	 0.00019352623037993907	 100.0	3653.5646188259125
275	 0.06109981610774994	 98.98	 0.00018013693876564504	 100.0	3721.2407174110413
280	 0.06128228595256805	 98.98	 0.0001756349994490544	 100.0	3788.9498584270477
285	 0.061631355452537534	 98.99	 0.000175843192388614	 100.0	3856.690296649933
290	 0.06156852123737335	 98.97	 0.0001741034956028064	 100.0	3924.4217877388
295	 0.061951780080795285	 98.98	 0.00016506985214849313	 100.0	3992.151529073715
300	 0.06217815260887146	 99.0	 0.00016213757420579592	 100.0	4059.8855259418488
process 0: Training time 4059.8861865997314 seconds (with 1 workers)
process 0: total time 4788.034793138504 seconds (with 1 workers)

