epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
5	 0.05472816276550293	 98.11	 0.059505230871836345	 98.14166666666667	28.993571281433105
10	 0.04188691682815552	 98.73	 0.036196892690658566	 98.83	57.65910720825195
15	 0.03940200791358948	 98.8	 0.02287798269589742	 99.275	86.31995296478271
20	 0.03700074918270111	 98.83	 0.016088002991676332	 99.52166666666666	115.01586961746216
25	 0.041087396097183225	 98.82	 0.013504954385757446	 99.59333333333333	143.6695957183838
30	 0.037424959754943844	 98.94	 0.007471425728003184	 99.795	172.3109107017517
35	 0.036740113854408264	 99.08	 0.004680130076408386	 99.91	200.98192715644836
40	 0.03826738436222076	 99.01	 0.0034850023607412976	 99.93833333333333	229.56621265411377
45	 0.038970892262458805	 99.03	 0.0027870595455169677	 99.96833333333333	258.2173569202423
50	 0.04029547605514527	 99.02	 0.002235484503706296	 99.97166666666666	286.8758656978607
55	 0.04109757103919983	 99.07	 0.001852010852098465	 99.975	315.78995728492737
60	 0.04332651343345642	 98.99	 0.0017204533954461416	 99.98166666666667	344.4589500427246
65	 0.04390444977283478	 99.04	 0.001457492329676946	 99.98666666666666	373.0966384410858
70	 0.045245688819885256	 99.02	 0.0012234301800529161	 99.98833333333333	401.78308844566345
75	 0.04503107671737671	 99.0	 0.0011405551637212435	 99.99166666666666	430.4023358821869
80	 0.04706683301925659	 98.97	 0.0009608327115575473	 99.98833333333333	459.0539581775665
85	 0.04674478216171265	 98.98	 0.0009109283909201622	 99.99	487.70797896385193
90	 0.046887955284118654	 99.1	 0.0008470743015408516	 99.995	516.295756816864
95	 0.047989345026016234	 99.04	 0.0007234021653731664	 99.99833333333333	544.8862309455872
100	 0.048067027735710144	 99.03	 0.0007102458591262499	 99.995	573.5195212364197
105	 0.04953366355895996	 99.02	 0.0006347390830516815	 99.99833333333333	602.1640765666962
110	 0.04931810030937195	 99.0	 0.0005779753749569257	 99.99833333333333	630.7744834423065
115	 0.05000169832706451	 99.03	 0.0005528494124611219	 99.99666666666667	659.3696823120117
120	 0.05060001277923584	 99.0	 0.0005222287622590859	 100.0	687.963042974472
125	 0.050313915300369265	 99.02	 0.00047993801111976305	 100.0	716.5453722476959
130	 0.05113880977630615	 99.03	 0.0004643484406173229	 100.0	745.1780424118042
135	 0.05146382784843445	 99.01	 0.0004532635264098644	 100.0	773.8183951377869
140	 0.052002948570251464	 99.03	 0.000418953275680542	 100.0	802.4259865283966
145	 0.05240161645412445	 98.99	 0.00040442506447434424	 100.0	831.0579948425293
150	 0.05291379728317261	 99.04	 0.00039431915134191515	 100.0	859.6506781578064
155	 0.052965024614334104	 99.05	 0.00038529873117804526	 100.0	888.267076253891
160	 0.05301385278701782	 99.02	 0.00034940366397301354	 100.0	916.8872561454773
165	 0.053800227880477905	 99.03	 0.00033539290676514306	 100.0	946.4467415809631
170	 0.053479067850112916	 99.02	 0.00032278121784329414	 100.0	975.0998876094818
175	 0.054084024953842166	 99.02	 0.0003131512776017189	 100.0	1003.8167123794556
180	 0.05490524897575379	 99.03	 0.00030320157570143543	 100.0	1032.512359380722
185	 0.055352396035194394	 99.03	 0.000289148618777593	 100.0	1061.2356870174408
190	 0.05499965052604675	 99.04	 0.00028407289274036884	 100.0	1089.9347999095917
195	 0.05510604491233825	 99.06	 0.0002821956902742386	 100.0	1118.8593702316284
200	 0.055481096744537356	 99.05	 0.00026571440050999324	 100.0	1147.6124985218048
205	 0.05563903112411499	 99.02	 0.0002578083332628012	 100.0	1176.3068811893463
210	 0.05633279175758362	 99.02	 0.00025276060613493124	 100.0	1204.991061925888
215	 0.05688993620872498	 99.0	 0.00024085392355918884	 100.0	1233.6694967746735
220	 0.056907530689239504	 99.01	 0.00023422895446419717	 100.0	1262.39892578125
225	 0.056869730043411254	 99.02	 0.00022941170272727806	 100.0	1291.1016774177551
230	 0.05719305100440979	 99.03	 0.00023590223888556163	 100.0	1319.78821849823
235	 0.05719320273399353	 99.03	 0.0002153438394268354	 100.0	1348.5020487308502
240	 0.05750212683677673	 99.04	 0.00020893400895098844	 100.0	1377.2035059928894
245	 0.05802364926338196	 99.03	 0.00022257629868884882	 100.0	1405.8887531757355
250	 0.05791556406021118	 99.04	 0.00020089546851813792	 100.0	1434.8521959781647
255	 0.05822729125022888	 99.04	 0.0002039189264178276	 100.0	1463.5736334323883
260	 0.058512561416625974	 99.02	 0.0001924059828122457	 100.0	1492.3100852966309
265	 0.058469064903259274	 99.05	 0.0001866717221836249	 100.0	1521.0517766475677
270	 0.05847905459403992	 99.02	 0.00018245052235821882	 100.0	1549.8135979175568
275	 0.058746843767166136	 99.03	 0.00018515126382311187	 100.0	1578.5023605823517
280	 0.0587617311000824	 99.02	 0.00017533592581748964	 100.0	1607.2241742610931
285	 0.05893458218574524	 99.03	 0.00017031103782355785	 100.0	1635.9339151382446
290	 0.05936608104705811	 99.03	 0.00016896533394853273	 100.0	1664.6296274662018
295	 0.059885082817077634	 99.01	 0.00016645332910120487	 100.0	1693.3292050361633
300	 0.05960604567527771	 99.03	 0.00016031481064856054	 100.0	1722.0447261333466
process 0: Training time 1722.0458970069885 seconds (with 5 workers)
process 0: total time 2471.475088119507 seconds (with 5 workers)

