epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
5	 0.06710896720886231	 97.91	 0.07584420874913533	 97.62666666666667	9.167682409286499
10	 0.038761630535125734	 98.65	 0.033786990817387896	 98.95	18.24142861366272
15	 0.03712020492553711	 98.8	 0.024672243984540303	 99.24833333333333	27.348681688308716
20	 0.0374941969871521	 98.75	 0.019065048519770304	 99.405	36.46766805648804
25	 0.035746424198150634	 98.93	 0.014824499193827312	 99.525	45.52329921722412
30	 0.035344448137283324	 98.86	 0.007358136423428853	 99.81333333333333	54.60379600524902
35	 0.039582563304901126	 98.83	 0.006022678979237874	 99.87666666666667	63.63757514953613
40	 0.03918645439147949	 98.86	 0.00478020513455073	 99.90666666666667	72.72708415985107
45	 0.04065412143468857	 98.9	 0.0038580368181069693	 99.93	81.80967664718628
50	 0.04128705786466599	 98.89	 0.0029625257929166158	 99.95	90.9225742816925
55	 0.04224821261167526	 98.84	 0.0024882511655489603	 99.96666666666667	100.01878690719604
60	 0.043323634600639344	 98.85	 0.002074731718500455	 99.96833333333333	109.09141492843628
65	 0.04465632679462433	 98.81	 0.0017679720093806584	 99.98166666666667	118.16870546340942
70	 0.0462589662194252	 98.86	 0.0018365334923068682	 99.97	127.22995591163635
75	 0.04714069216251373	 98.82	 0.0016891231417655945	 99.975	136.3390064239502
80	 0.0475275000333786	 98.82	 0.0012332333435614905	 99.99166666666666	145.488623380661
85	 0.04731884375810623	 98.83	 0.001103258177638054	 99.98833333333333	154.5972363948822
90	 0.04801169391870499	 98.85	 0.0009707151507337888	 99.99666666666667	163.68605184555054
95	 0.048588078266382215	 98.82	 0.0009386622746785482	 99.99833333333333	172.7703504562378
100	 0.04961082597374916	 98.82	 0.0008404356345534324	 100.0	181.87090706825256
105	 0.050116119766235354	 98.82	 0.0008000504667560259	 99.99833333333333	190.99547457695007
110	 0.05029254122972488	 98.83	 0.0007235449269413949	 99.99833333333333	200.11459946632385
115	 0.051068161535263064	 98.81	 0.000655685152610143	 100.0	209.22635507583618
120	 0.051594604843854905	 98.81	 0.0006223320921262105	 100.0	218.33515238761902
125	 0.05227229114174843	 98.82	 0.000577318854133288	 100.0	227.47247672080994
130	 0.05249819437861442	 98.8	 0.0005449171930551529	 100.0	236.57538866996765
135	 0.052776406943798065	 98.82	 0.0005213886626064777	 100.0	245.66821360588074
140	 0.05286581562757492	 98.84	 0.0005057042310635249	 100.0	254.8518660068512
145	 0.0536306313097477	 98.81	 0.0004710508485635122	 100.0	263.9431595802307
150	 0.0537544906437397	 98.83	 0.0004452617011964321	 100.0	273.0520918369293
155	 0.05450369318127632	 98.82	 0.0004356777898967266	 100.0	282.2936284542084
160	 0.05482648562788963	 98.81	 0.0004035380423069	 100.0	291.39623069763184
165	 0.05493695932626724	 98.82	 0.00039176888292034466	 100.0	300.50165700912476
170	 0.0552893766283989	 98.82	 0.0003750902677575747	 100.0	309.6101758480072
175	 0.05564190652370453	 98.84	 0.00035569705069065093	 100.0	318.84281039237976
180	 0.05603128061890602	 98.84	 0.0003423363449672858	 100.0	327.9473502635956
185	 0.05630921051502228	 98.85	 0.00033233130350708963	 100.0	337.0313229560852
190	 0.05646165677905083	 98.84	 0.0003241436985631784	 100.0	346.1396014690399
195	 0.05639982195496559	 98.86	 0.0003098588515073061	 100.0	355.19400215148926
200	 0.056750286716222766	 98.84	 0.0003083080475529035	 100.0	364.27487421035767
205	 0.0570871292591095	 98.86	 0.0002940849404782057	 100.0	373.37002420425415
210	 0.05730163380503654	 98.85	 0.00027972050085663797	 100.0	382.45420241355896
215	 0.057943816548585894	 98.84	 0.00027319683767855165	 100.0	391.5885109901428
220	 0.05768206264972687	 98.84	 0.0002665120669951042	 100.0	400.6753931045532
225	 0.05808294934630394	 98.81	 0.0002571596092234055	 100.0	409.76069593429565
230	 0.05783855127692222	 98.83	 0.00025161174486080807	 100.0	418.85996413230896
235	 0.0584186995446682	 98.88	 0.00024987799301743506	 100.0	428.18087911605835
240	 0.0587107123196125	 98.82	 0.00023706645605464776	 100.0	437.2850525379181
245	 0.05882065806388855	 98.82	 0.00022852985945840675	 100.0	446.3556134700775
250	 0.058986062341928484	 98.83	 0.0002243906947473685	 100.0	455.45723032951355
255	 0.05941779485940933	 98.85	 0.00022292677871882917	 100.0	464.57309317588806
260	 0.05955518917441368	 98.84	 0.00021285141619543235	 100.0	473.66519236564636
265	 0.059541741162538526	 98.85	 0.00020712789446115495	 100.0	482.79665899276733
270	 0.05984188729524612	 98.84	 0.0002030698509265979	 100.0	491.8759140968323
275	 0.06001442116498947	 98.83	 0.00019975013062357901	 100.0	500.94108152389526
280	 0.060083817130327226	 98.83	 0.00019351231617232163	 100.0	510.0671570301056
285	 0.06019042428135872	 98.85	 0.00018926729460557303	 100.0	519.1768999099731
290	 0.060227012521028515	 98.85	 0.0001861298485348622	 100.0	528.2765147686005
295	 0.060684308522939684	 98.85	 0.00018323896837731202	 100.0	537.381507396698
300	 0.06075485214591026	 98.85	 0.0001779776118695736	 100.0	546.4915950298309
process 0: Training time 546.4934349060059 seconds (with 10 workers)
process 0: total time 1367.2420094013214 seconds (with 10 workers)

