epoch 	 norm_x_xexact 	 function_gap 	 time_since_begin(without testing)
0	0.7055656313896179	0.8374592661857605	0.00018143653869628906
1	0.5047857165336609	0.4648147523403168	0.5219786167144775
2	0.40104204416275024	0.3294915556907654	1.0529274940490723
3	0.32796627283096313	0.2529066205024719	1.5815625190734863
4	0.27084943652153015	0.20088443160057068	2.1024115085601807
5	0.22498412430286407	0.16606229543685913	2.615473747253418
6	0.18649603426456451	0.138614222407341	3.134549856185913
7	0.15419155359268188	0.11823854595422745	3.6447792053222656
8	0.12700767815113068	0.10187035799026489	4.171726703643799
9	0.10435814410448074	0.08979292958974838	4.684506177902222
10	0.08604861795902252	0.0797988772392273	5.207129001617432
11	0.0712028220295906	0.0722576454281807	5.718759298324585
12	0.06004985794425011	0.06648378819227219	6.2416722774505615
13	0.052196357399225235	0.061700087040662766	6.767205238342285
14	0.046582385897636414	0.057991426438093185	7.274155616760254
15	0.04257860779762268	0.05566905811429024	7.794273614883423
16	0.03990762680768967	0.05291113257408142	8.30915379524231
17	0.037843555212020874	0.051566798239946365	8.820241212844849
18	0.03635181114077568	0.04985574260354042	9.338115692138672
19	0.035365138202905655	0.048890672624111176	9.861865758895874
20	0.03429768979549408	0.04717334359884262	10.369747877120972
21	0.033140040934085846	0.0456373505294323	10.877784013748169
22	0.032299578189849854	0.04474440962076187	11.389370203018188
23	0.031793076545000076	0.0441112145781517	11.899174928665161
24	0.03079863078892231	0.04291395843029022	12.428895950317383
25	0.028832251206040382	0.04011310636997223	12.953341007232666
26	0.026089666411280632	0.0359504334628582	13.478344678878784
27	0.024004479870200157	0.033219508826732635	14.003817558288574
28	0.022120365872979164	0.030555028468370438	14.531505584716797
29	0.020758435130119324	0.02879798412322998	15.05954360961914
30	0.019247766584157944	0.026675239205360413	15.582539558410645
31	0.018051140010356903	0.025104481726884842	16.094597816467285
32	0.017001604661345482	0.02355113998055458	16.62625789642334
33	0.016064222902059555	0.022213328629732132	17.137949228286743
34	0.015147476457059383	0.02104755863547325	17.660643100738525
35	0.014525779522955418	0.02010723575949669	18.171062469482422
36	0.013789250515401363	0.01912592351436615	18.697876930236816
37	0.013353659771382809	0.01858029142022133	19.208903789520264
38	0.012782151810824871	0.017733134329319	19.73586392402649
39	0.012157395482063293	0.017006147652864456	20.26225972175598
40	0.01163220964372158	0.0160739216953516	20.79053568840027
41	0.011401052586734295	0.015870559960603714	21.323373794555664
42	0.010978183709084988	0.015263554640114307	21.83457899093628
43	0.010532991960644722	0.01452716439962387	22.35054659843445
44	0.010244659148156643	0.014186980202794075	22.87734889984131
45	0.009997759014368057	0.013958063907921314	23.389604806900024
46	0.009665322490036488	0.013457529246807098	23.917582273483276
47	0.009382419288158417	0.01312902383506298	24.440919160842896
48	0.00907390657812357	0.012533197179436684	24.967770099639893
49	0.008905529975891113	0.012360979802906513	25.496033906936646
50	0.008700313046574593	0.012107293121516705	26.00746250152588
51	0.008473899215459824	0.011769016273319721	26.519890069961548
52	0.00827951543033123	0.011524182744324207	27.047168016433716
53	0.00801374763250351	0.011098070070147514	27.59806537628174
54	0.007875794544816017	0.011010000482201576	28.109516620635986
55	0.00767423864454031	0.010663238354027271	28.64144515991211
56	0.0075519755482673645	0.010540392249822617	29.162659168243408
57	0.0073295459151268005	0.010189292952418327	29.691873788833618
58	0.00722480146214366	0.010038875974714756	30.21913242340088
59	0.007070855237543583	0.009827116504311562	30.747538328170776
60	0.0069319019094109535	0.009605798870325089	31.27441716194153
61	0.006835070438683033	0.009487481787800789	31.800708293914795
62	0.00677513936534524	0.009412291459739208	32.31337285041809
63	0.006606321781873703	0.00914150383323431	32.84086751937866
64	0.006486629601567984	0.009029527194797993	33.36779236793518
65	0.006338667124509811	0.008790466003119946	33.87789750099182
66	0.006201073992997408	0.00861542858183384	34.40581440925598
67	0.006127852480858564	0.008517526090145111	34.93238806724548
68	0.006030377931892872	0.008351365104317665	35.459274768829346
69	0.005968871992081404	0.008319107815623283	35.99009084701538
70	0.005852701608091593	0.008104486390948296	36.51366186141968
71	0.00582892308011651	0.008096849545836449	37.02436113357544
72	0.0056944298557937145	0.007921019569039345	37.552459716796875
73	0.005581619217991829	0.007765984628349543	38.08136248588562
74	0.0055492646060884	0.00771454069763422	38.592233419418335
75	0.005433394107967615	0.007604049053043127	39.10398507118225
76	0.005409545730799437	0.00753885880112648	39.61604070663452
77	0.0053507681004703045	0.007459219545125961	40.143524408340454
78	0.005242989398539066	0.007289414294064045	40.67044377326965
79	0.005170134827494621	0.0072075375355780125	41.1987578868866
80	0.005114550702273846	0.00710261007770896	41.72674894332886
81	0.005114253144711256	0.007099824957549572	42.252862215042114
82	0.005014048423618078	0.0069337887689471245	42.78048324584961
83	0.004950269591063261	0.00689784437417984	43.29287767410278
84	0.004873298574239016	0.00679637398570776	43.80327868461609
85	0.004843676462769508	0.0067393421195447445	44.33004903793335
86	0.004770724102854729	0.006636526435613632	44.84055852890015
87	0.004672633949667215	0.006476318929344416	45.36860656738281
88	0.004617932718247175	0.006441190838813782	45.892728090286255
89	0.004615923389792442	0.0064019011333584785	46.404967069625854
90	0.004626553505659103	0.006469166837632656	46.929118633270264
91	0.004514135420322418	0.006296777632087469	47.44125509262085
92	0.004465295001864433	0.006212584208697081	47.952316761016846
93	0.004435037728399038	0.006210195831954479	48.46243667602539
94	0.004359145183116198	0.0060807690024375916	48.99053239822388
95	0.004308931063860655	0.005992407910525799	49.51862812042236
96	0.004267516545951366	0.0059018367901444435	50.045191526412964
97	0.004292374011129141	0.006000007502734661	50.573676109313965
98	0.004230832681059837	0.005914556793868542	51.08439826965332
99	0.004180075600743294	0.005833740346133709	51.59472584724426
100	0.004130921792238951	0.005791177973151207	52.1047682762146
