epoch 	 norm_x_xexact 	 function_gap 	 time_since_begin(without testing)
0	0.7055656313896179	0.8442020416259766	0.0001842975616455078
1	0.5042451024055481	0.4684625267982483	0.9971451759338379
2	0.4009028673171997	0.33285731077194214	1.992447853088379
3	0.3277818262577057	0.2543630599975586	2.991604804992676
4	0.27098891139030457	0.2035655677318573	3.9839043617248535
5	0.22480539977550507	0.16596585512161255	4.971538066864014
6	0.18638241291046143	0.14011090993881226	5.9614338874816895
7	0.15393947064876556	0.1181068867444992	6.957927942276001
8	0.12676705420017242	0.10292940586805344	7.9481024742126465
9	0.10405556112527847	0.09025371074676514	8.941317558288574
10	0.08576789498329163	0.08018969744443893	9.932172536849976
11	0.07120063900947571	0.07270117104053497	10.927127838134766
12	0.06021187826991081	0.067454494535923	11.922141313552856
13	0.05217977240681648	0.06237044557929039	12.914191722869873
14	0.04676080122590065	0.05935242772102356	13.909634113311768
15	0.042863357812166214	0.05629999190568924	14.904242277145386
16	0.040317077189683914	0.053916189819574356	16.086246252059937
17	0.03806913644075394	0.051826976239681244	17.076191902160645
18	0.03664812818169594	0.05018894001841545	18.070086002349854
19	0.035516344010829926	0.04902644827961922	19.066832542419434
20	0.03451364487409592	0.04799880087375641	20.063148498535156
21	0.03392613306641579	0.0474993959069252	21.05365562438965
22	0.03245866298675537	0.04524443298578262	22.047260761260986
23	0.032058678567409515	0.044721707701683044	23.040852308273315
24	0.031007926911115646	0.043271176517009735	24.033932209014893
25	0.029108833521604538	0.0407029464840889	25.034156322479248
26	0.026515044271945953	0.03664260357618332	26.02875566482544
27	0.024033023044466972	0.03337877243757248	27.01966643333435
28	0.022272085770964622	0.03095548041164875	28.014655113220215
29	0.020580600947141647	0.02854890376329422	29.010375499725342
30	0.01943916827440262	0.027132585644721985	30.011137008666992
31	0.017974283546209335	0.025082193315029144	31.006491899490356
32	0.01690468192100525	0.023439941927790642	31.999537467956543
33	0.016043972223997116	0.022398605942726135	32.996078968048096
34	0.015245485119521618	0.021065326407551765	33.99287414550781
35	0.014518018811941147	0.020198505371809006	34.98941516876221
36	0.013822435401380062	0.01922561228275299	35.99135899543762
37	0.013329007662832737	0.01859302632510662	36.988182067871094
