epoch 	 norm_x_xexact 	 function_gap 	 time_since_begin(without testing)
0	0.7055656313896179	0.8508706092834473	0.00016641616821289062
1	0.6696618795394897	0.7583572864532471	0.616126298904419
2	0.6372360587120056	0.6825947761535645	1.2276849746704102
3	0.6075576543807983	0.6185579299926758	1.8382103443145752
4	0.5800608396530151	0.563866913318634	2.4471020698547363
5	0.5543489456176758	0.5158875584602356	3.052527904510498
6	0.5301530957221985	0.47344979643821716	3.6564760208129883
7	0.50718754529953	0.4356962740421295	4.263222932815552
8	0.48528987169265747	0.4020055830478668	4.871490716934204
9	0.4642668068408966	0.37137919664382935	5.477909326553345
10	0.4440849721431732	0.34332185983657837	6.088088274002075
11	0.4246257543563843	0.31776148080825806	6.694350481033325
12	0.4058268964290619	0.2946414351463318	7.298725843429565
13	0.3875879943370819	0.2728792428970337	7.903233289718628
14	0.3698667883872986	0.25323083996772766	8.506701469421387
15	0.3526822030544281	0.23510149121284485	9.114805936813354
16	0.3359479606151581	0.2178463637828827	9.719781398773193
17	0.3196569085121155	0.20251090824604034	10.32580852508545
18	0.3037714958190918	0.18783330917358398	10.934186935424805
19	0.28826597332954407	0.1744879186153412	11.539579153060913
20	0.27313515543937683	0.16201411187648773	12.140146493911743
21	0.2583502233028412	0.15052035450935364	12.745849609375
22	0.2439213991165161	0.13973994553089142	13.355792045593262
23	0.22980549931526184	0.12913240492343903	13.96173357963562
24	0.2160329818725586	0.11984427273273468	14.572397947311401
25	0.20256145298480988	0.11101935803890228	15.177150964736938
26	0.18940620124340057	0.10295245796442032	15.784340381622314
27	0.1765538603067398	0.09505830705165863	16.390770435333252
28	0.16401733458042145	0.08845613896846771	17.002785205841064
29	0.15171414613723755	0.0812673419713974	17.608707427978516
30	0.13978499174118042	0.07537775486707687	18.21236491203308
31	0.12808586657047272	0.06950316578149796	18.8167884349823
32	0.1167168915271759	0.06385430693626404	19.42390513420105
33	0.10569850355386734	0.058895863592624664	20.02529525756836
34	0.09505005180835724	0.05418042466044426	20.628966331481934
35	0.08473311364650726	0.049749210476875305	21.23427438735962
36	0.07491806894540787	0.04565199092030525	21.837029457092285
37	0.06557528674602509	0.042207907885313034	22.44536519050598
38	0.05682660639286041	0.03915877267718315	23.049232006072998
39	0.04882918670773506	0.03636578470468521	23.66077995300293
40	0.041596420109272	0.03380845859646797	24.267751932144165
41	0.03530174866318703	0.03166504576802254	24.872394800186157
42	0.030197827145457268	0.03019821271300316	25.485485315322876
43	0.025901759043335915	0.028307637199759483	26.09856152534485
44	0.02345874346792698	0.028067488223314285	26.706634044647217
45	0.02157469093799591	0.02737242355942726	27.318554878234863
46	0.0205724835395813	0.027054328471422195	27.924290657043457
47	0.019967475906014442	0.02701548859477043	28.53502321243286
48	0.019675442948937416	0.02697892114520073	29.13752031326294
49	0.01933361403644085	0.026829734444618225	29.74693465232849
50	0.019264599308371544	0.026663506403565407	30.353875160217285
51	0.019174017012119293	0.026697566732764244	30.96134328842163
52	0.019045159220695496	0.026776766404509544	31.564920902252197
53	0.019024178385734558	0.02672724984586239	32.16967797279358
54	0.019182270392775536	0.026753509417176247	32.777870178222656
55	0.01891615241765976	0.02652805671095848	33.38279414176941
56	0.019059693440794945	0.026720751076936722	33.988805055618286
57	0.01910737156867981	0.026468735188245773	34.59410643577576
58	0.018976833671331406	0.02654273249208927	35.20573806762695
59	0.019060689955949783	0.026776934042572975	35.816046714782715
60	0.019113177433609962	0.026631051674485207	36.428298234939575
61	0.019047461450099945	0.02666577324271202	37.03442454338074
62	0.019023463129997253	0.02666397951543331	37.641520977020264
63	0.01903637684881687	0.026626229286193848	38.25114345550537
64	0.018916387110948563	0.02638269029557705	38.856929779052734
65	0.019090507179498672	0.026974817737936974	39.46217060089111
66	0.019065113738179207	0.026803959161043167	40.069079875946045
67	0.019072581082582474	0.026673465967178345	40.67737650871277
68	0.019062267616391182	0.02665548399090767	41.2840678691864
69	0.01908688433468342	0.026638701558113098	41.89097857475281
70	0.01911364682018757	0.026813959702849388	42.49388098716736
71	0.019134435802698135	0.026815766468644142	43.1005585193634
72	0.018980063498020172	0.026629170402884483	43.707186460494995
73	0.019160673022270203	0.026963258162140846	44.320385694503784
74	0.018991997465491295	0.026400530710816383	44.92676520347595
75	0.01905832067131996	0.026688138023018837	45.54028058052063
76	0.019161753356456757	0.02675631083548069	46.146236181259155
77	0.0190916545689106	0.026727551594376564	46.75642728805542
78	0.019068120047450066	0.026753878220915794	47.36272430419922
79	0.0191833283752203	0.026769429445266724	47.970356464385986
80	0.019052233546972275	0.026625197380781174	48.57767057418823
81	0.019029321148991585	0.026561129838228226	49.186513900756836
82	0.019001604989171028	0.026602689176797867	49.79233407974243
83	0.01908545196056366	0.026507943868637085	50.39616322517395
84	0.019103726372122765	0.026698684319853783	51.31872749328613
85	0.01911863498389721	0.02653469704091549	51.92711687088013
86	0.019140372052788734	0.026858653873205185	52.533353090286255
87	0.01916099153459072	0.026960227638483047	53.1397750377655
88	0.01897338405251503	0.02651357650756836	53.74581027030945
89	0.018974095582962036	0.0265171118080616	54.35308837890625
90	0.018903860822319984	0.026436712592840195	54.958916425704956
91	0.01910402439534664	0.026642609387636185	55.56441807746887
92	0.01913447305560112	0.026895394548773766	56.16492033004761
93	0.018985643982887268	0.026653870940208435	56.76597452163696
94	0.019059939309954643	0.026756614446640015	57.367382764816284
95	0.018907319754362106	0.026495426893234253	57.97383260726929
96	0.018979260697960854	0.026539256796240807	58.58333206176758
97	0.01898300088942051	0.026711884886026382	59.19063186645508
98	0.01888461224734783	0.0263067577034235	59.79707717895508
99	0.018978072330355644	0.02648169733583927	60.40199112892151
100	0.01895599067211151	0.026428934186697006	61.00568127632141
