epoch 	 norm_x_xexact 	 function_gap 	 time_since_begin(without testing)
0	0.7055656313896179	0.8442903757095337	0.00017905235290527344
1	0.505158543586731	0.4686220586299896	1.9647533893585205
2	0.4019319713115692	0.3307422399520874	3.9199233055114746
3	0.3296439051628113	0.2552376091480255	5.884305000305176
4	0.2732868194580078	0.20366279780864716	7.838733673095703
5	0.2272115796804428	0.16723379492759705	9.817401647567749
6	0.18907640874385834	0.14102566242218018	11.76810097694397
7	0.15665116906166077	0.11973174661397934	13.734285116195679
8	0.12866443395614624	0.10246957838535309	15.715108633041382
9	0.10613763332366943	0.09195077419281006	17.673414945602417
10	0.08758746832609177	0.08118868619203568	19.634377241134644
11	0.07228082418441772	0.072789765894413	21.60449719429016
12	0.06079411134123802	0.06707456707954407	23.562622547149658
13	0.0527791827917099	0.06191131845116615	25.51669931411743
14	0.047072235494852066	0.05876803398132324	27.478726625442505
15	0.04315720126032829	0.05582590773701668	29.445821046829224
16	0.04024922102689743	0.05394290015101433	31.399568796157837
17	0.038238804787397385	0.05186782404780388	33.36693716049194
18	0.03688852861523628	0.05023404210805893	35.333418130874634
19	0.035652581602334976	0.04906569421291351	37.29985570907593
20	0.03452208265662193	0.04794663190841675	39.26915645599365
21	0.03372281789779663	0.046747904270887375	41.22876977920532
22	0.0325312577188015	0.045391011983156204	43.19481158256531
23	0.03171131759881973	0.04418950527906418	45.15724730491638
24	0.031403835862874985	0.043754078447818756	47.1272029876709
25	0.029114075005054474	0.04074918478727341	49.08739185333252
26	0.02652515284717083	0.037043772637844086	51.063520669937134
27	0.024376429617404938	0.03400079160928726	53.02327036857605
28	0.022129913792014122	0.03078487515449524	54.98828387260437
29	0.020673399791121483	0.028678642585873604	56.94098496437073
30	0.019221283495426178	0.026663392782211304	58.91268467903137
31	0.018199969083070755	0.025104092434048653	60.868178606033325
32	0.017065148800611496	0.023683791980147362	62.83009743690491
33	0.01617325283586979	0.022652268409729004	64.79469275474548
34	0.015295167453587055	0.021239565685391426	66.75133061408997
35	0.014622395858168602	0.020566200837492943	68.70770907402039
36	0.013871419243514538	0.019552595913410187	70.67653250694275
37	0.013278504833579063	0.018626144155859947	72.63553595542908
38	0.012673463672399521	0.01776495762169361	74.588951587677
39	0.01219265442341566	0.017022719606757164	76.55277466773987
40	0.011798723600804806	0.016300521790981293	78.51362156867981
41	0.011492343619465828	0.016079658642411232	80.47985982894897
42	0.010995876044034958	0.015483890660107136	82.44075226783752
43	0.010467560961842537	0.014596846885979176	84.39943408966064
44	0.010240844450891018	0.014308244921267033	86.36288952827454
45	0.009977242909371853	0.013923952355980873	88.32098031044006
46	0.009753629565238953	0.013640124350786209	90.27938342094421
47	0.00937474612146616	0.013063826598227024	92.24838018417358
48	0.009163778275251389	0.012714105658233166	94.21460890769958
49	0.0089869424700737	0.012572716921567917	96.17360067367554
50	0.008668308146297932	0.01210816390812397	98.1349265575409
51	0.00852480810135603	0.011923851445317268	100.09573674201965
52	0.008298470638692379	0.011581119149923325	102.05397248268127
53	0.008027173578739166	0.011097323149442673	104.01222085952759
54	0.007986043579876423	0.011203382164239883	105.96789574623108
55	0.007740200497210026	0.010746598243713379	107.92929458618164
56	0.00765199214220047	0.010720399208366871	109.88548755645752
57	0.007433548104017973	0.01039399765431881	111.83547616004944
