epoch 	 norm_x_xexact 	 function_gap 	 time_since_begin(without testing)
0	0.7055656313896179	0.8428840637207031	0.00016641616821289062
1	0.504901647567749	0.4645078182220459	0.6063544750213623
2	0.40176016092300415	0.32796916365623474	1.1884334087371826
3	0.33002549409866333	0.25175929069519043	1.7656817436218262
4	0.27413371205329895	0.20270808041095734	2.348635196685791
5	0.22864440083503723	0.16633854806423187	2.9305357933044434
6	0.19023777544498444	0.14018374681472778	3.5141966342926025
7	0.15787282586097717	0.11947093158960342	4.098438501358032
8	0.13071846961975098	0.10340956598520279	4.676905870437622
9	0.10729482024908066	0.08983488380908966	5.261134386062622
10	0.0886525958776474	0.08063186705112457	5.838265419006348
11	0.07379700243473053	0.07258181273937225	6.412615537643433
12	0.06197083368897438	0.06621094048023224	6.995652198791504
13	0.0538480319082737	0.0624464750289917	7.571446657180786
14	0.0477888323366642	0.05865156650543213	8.148468494415283
15	0.043553996831178665	0.05581126734614372	8.72549819946289
16	0.04041199013590813	0.053489428013563156	9.30577540397644
17	0.03842858225107193	0.05186005309224129	9.88512921333313
18	0.03657741844654083	0.04996686801314354	10.46353268623352
19	0.035303838551044464	0.04829205572605133	11.040775299072266
20	0.034325748682022095	0.047702036798000336	11.625824213027954
21	0.0332881435751915	0.046113427728414536	12.209924221038818
22	0.03262501582503319	0.045383356511592865	12.787845849990845
23	0.03167925402522087	0.04397011920809746	13.364935874938965
24	0.03120669536292553	0.043338220566511154	13.951520442962646
25	0.02911495976150036	0.040630895644426346	14.533295154571533
26	0.02616925723850727	0.036246608942747116	15.110342741012573
27	0.023757295683026314	0.03290031477808952	15.694756984710693
28	0.022041693329811096	0.030383571982383728	16.271778345108032
29	0.020620521157979965	0.028660213574767113	16.852813959121704
30	0.019260704517364502	0.026640141382813454	17.442451000213623
31	0.01786254532635212	0.02468206360936165	18.01951789855957
32	0.016824211925268173	0.023169221356511116	18.59751868247986
33	0.015999166294932365	0.02224312722682953	19.182676076889038
34	0.015201191417872906	0.021098794415593147	19.765369415283203
35	0.014566798694431782	0.020168188959360123	20.342973232269287
36	0.013758927583694458	0.019003113731741905	20.919907808303833
37	0.013226734474301338	0.018247518688440323	21.502443552017212
38	0.012665887363255024	0.017586104571819305	22.08203625679016
39	0.012305321171879768	0.017121383920311928	22.667946577072144
40	0.011679491959512234	0.016167040914297104	23.2455735206604
41	0.011350660584867	0.015826741233468056	23.822882413864136
42	0.0109924441203475	0.015352887101471424	24.40570878982544
43	0.01056305505335331	0.014692233875393867	24.988804578781128
44	0.010178531520068645	0.014166856184601784	25.576436519622803
45	0.010004031471908092	0.013923363760113716	26.154674530029297
46	0.009652326814830303	0.01341256219893694	26.737972736358643
47	0.009340333752334118	0.012987630441784859	27.315577507019043
48	0.00923946313560009	0.012844826094806194	27.892008781433105
49	0.008847062475979328	0.012274250388145447	28.471112966537476
50	0.008661512285470963	0.012054456397891045	29.048941612243652
51	0.008424916304647923	0.011716912500560284	29.627877235412598
52	0.008276784792542458	0.011509290896356106	30.21084475517273
53	0.008025617338716984	0.011205470189452171	30.79271697998047
54	0.007810648530721664	0.010877108201384544	31.375192403793335
55	0.007668573409318924	0.010619854554533958	31.953660011291504
56	0.0075812689028680325	0.010613622143864632	32.536272048950195
57	0.007403913419693708	0.010338487103581429	33.120052099227905
58	0.007265014573931694	0.010072680190205574	33.69762444496155
59	0.007160922512412071	0.010009167715907097	34.273964166641235
60	0.0069946106523275375	0.00975873228162527	34.85139346122742
61	0.006831455510109663	0.009457464329898357	35.43476843833923
62	0.006692215334624052	0.009315897710621357	36.011932611465454
63	0.006545814219862223	0.009076230227947235	36.59341049194336
64	0.006444681901484728	0.008958101272583008	37.17578411102295
65	0.0063771759159862995	0.008875718340277672	37.75370740890503
66	0.00630233995616436	0.008766839280724525	38.336735010147095
67	0.00610131723806262	0.008481906726956367	38.914366245269775
68	0.006047733128070831	0.008376469835639	39.49107766151428
69	0.005958444904536009	0.008281669579446316	40.073134422302246
70	0.005900696385651827	0.008177993819117546	40.64977192878723
71	0.005765367299318314	0.008065508678555489	41.22695016860962
72	0.005722577217966318	0.007926133461296558	41.80967664718628
73	0.005596680101007223	0.007813400588929653	42.385395765304565
74	0.005499281454831362	0.007628022227436304	42.963412046432495
75	0.005457059945911169	0.007563089020550251	43.54022836685181
76	0.005380132235586643	0.00749262934550643	44.12252068519592
77	0.005353742279112339	0.007468968629837036	44.70449233055115
78	0.005266689695417881	0.007349942810833454	45.289647340774536
79	0.0051982589066028595	0.0072240279987454414	45.86865282058716
80	0.005099785514175892	0.007073880638927221	46.4506778717041
81	0.0050834775902330875	0.00703962380066514	47.02708649635315
82	0.004989135079085827	0.006942274980247021	47.608614444732666
83	0.004944829735904932	0.006794716231524944	48.1857385635376
84	0.004877545405179262	0.006789875216782093	48.76228857040405
85	0.004820871166884899	0.006709630135446787	49.33866548538208
86	0.004754477646201849	0.006608488969504833	49.91221857070923
87	0.004701022990047932	0.006533384323120117	50.48743772506714
88	0.004677294287830591	0.006485206540673971	51.06322693824768
89	0.004612215794622898	0.006424204912036657	51.63820815086365
90	0.004543095827102661	0.0063184285536408424	52.213842153549194
91	0.004558452870696783	0.006316105369478464	52.789555311203
92	0.004476508125662804	0.006201622541993856	53.36338424682617
