epoch 	 norm_x_xexact 	 function_gap 	 time_since_begin(without testing)
0	0.7055656313896179	0.8428840637207031	0.0001819133758544922
1	0.5035883784294128	0.46289435029029846	0.31592655181884766
2	0.4008229672908783	0.32724884152412415	0.6341094970703125
3	0.3288593888282776	0.25119709968566895	0.9515502452850342
4	0.27294251322746277	0.20236453413963318	1.2673122882843018
5	0.2275061160326004	0.16775920987129211	1.58394193649292
6	0.18884003162384033	0.13876648247241974	1.900855541229248
7	0.15702378749847412	0.11885286867618561	2.21659255027771
8	0.12991449236869812	0.10328155755996704	2.534226655960083
9	0.1074603796005249	0.09248501062393188	2.8518598079681396
10	0.08869855850934982	0.08170785754919052	3.167398691177368
11	0.0741095244884491	0.07391416281461716	3.482654333114624
12	0.06308050453662872	0.06911686807870865	3.8007001876831055
13	0.05454869195818901	0.06443657726049423	4.118534088134766
14	0.048457756638526917	0.06024368852376938	4.436294317245483
15	0.04416394233703613	0.057122886180877686	4.752804279327393
16	0.04100830852985382	0.05477318912744522	5.0688230991363525
17	0.03906163200736046	0.052882302552461624	5.385819673538208
18	0.03715667873620987	0.05076098442077637	5.702372312545776
19	0.035965364426374435	0.04970455914735794	6.018930673599243
20	0.03510153666138649	0.04886886849999428	6.335582733154297
21	0.03382675349712372	0.046931587159633636	6.651432752609253
22	0.0331193171441555	0.04620557278394699	6.964690685272217
23	0.03250695765018463	0.04546276852488518	7.28004264831543
24	0.030604923143982887	0.0423477403819561	7.594367265701294
25	0.028248462826013565	0.03892197087407112	7.9136998653411865
26	0.02562578022480011	0.03540065512061119	8.230112791061401
27	0.02352834865450859	0.03275121748447418	8.545384883880615
28	0.021579312160611153	0.029898617416620255	8.860514879226685
29	0.020376630127429962	0.028507646173238754	9.177498817443848
30	0.01906391605734825	0.026384714990854263	9.494035959243774
31	0.017860079184174538	0.024892844259738922	9.810876846313477
32	0.01670125313103199	0.023130040615797043	10.129291296005249
33	0.01599263586103916	0.022239085286855698	10.446341514587402
