epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
0	 2.8333557739257813	 12.72	 2.8272327962239583	 12.376666666666667	6.413459777832031e-05
1	 1.0541018493652343	 78.4	 1.0736363586425781	 77.575	0.6316213607788086
2	 0.823930404663086	 84.69	 0.8433751525878906	 83.94666666666667	1.2811622619628906
3	 0.7471713119506835	 86.65	 0.765609422302246	 86.05	1.9329514503479004
4	 0.7073178207397461	 87.67	 0.7245611445109049	 87.03	2.5803256034851074
5	 0.679198844909668	 88.28	 0.6967040176391601	 87.73166666666667	3.2241296768188477
6	 0.6586902389526368	 88.61	 0.675807327524821	 88.22666666666667	3.8714208602905273
7	 0.6414126922607422	 89.13	 0.6582394790649415	 88.63833333333334	4.523674011230469
8	 0.6297701385498047	 89.4	 0.6446784294128418	 88.90833333333333	5.1617372035980225
9	 0.6176430114746094	 89.62	 0.6332332422892253	 89.225	5.804874897003174
10	 0.6069678878784179	 89.86	 0.6223706334431967	 89.35666666666667	6.445393323898315
11	 0.5983084930419922	 89.89	 0.6133459760030111	 89.49166666666666	7.087616682052612
12	 0.5907909210205078	 90.02	 0.6052824900309245	 89.61833333333334	7.7303454875946045
13	 0.5828273422241211	 90.26	 0.5980296585083008	 89.79833333333333	8.369742393493652
14	 0.5766987503051758	 90.25	 0.5913807965596517	 89.855	9.02030086517334
15	 0.5704485244750976	 90.29	 0.585396053314209	 89.99166666666666	9.665939569473267
16	 0.5651080947875977	 90.48	 0.5792642405192057	 90.12	10.310869932174683
17	 0.5589027786254883	 90.5	 0.5739235771179199	 90.19166666666666	10.95252013206482
18	 0.5544519012451172	 90.52	 0.5694886965433756	 90.21333333333334	11.594209432601929
19	 0.550134048461914	 90.72	 0.5648514045715332	 90.315	12.236851453781128
20	 0.545449333190918	 90.74	 0.560601117960612	 90.285	12.88118600845337
25	 0.5284821884155273	 91.01	 0.5425353981018066	 90.59333333333333	16.069181203842163
30	 0.5141898162841797	 91.26	 0.5282568720499674	 90.755	19.25483751296997
35	 0.5029714752197265	 91.24	 0.5169523546854655	 90.785	22.43537402153015
