epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
0	 2.8333557739257813	 12.72	 2.8272327962239583	 12.376666666666667	0.00010991096496582031
1	 2.3421892578125	 30.1	 2.3453505533854164	 29.836666666666666	1.4670517444610596
2	 2.030764581298828	 43.15	 2.0387786458333332	 43.35166666666667	2.9410324096679688
3	 1.7949027099609376	 52.39	 1.80695619913737	 52.43833333333333	4.407824754714966
4	 1.6090449035644532	 59.71	 1.6241520975748698	 59.236666666666665	5.871212720870972
5	 1.4615994995117187	 65.38	 1.4787289530436198	 64.675	7.333910226821899
6	 1.3440393798828125	 69.7	 1.362686021931966	 68.63166666666666	8.797683238983154
7	 1.2501877075195313	 72.76	 1.2696596445719401	 71.74	10.25903582572937
8	 1.1754179077148437	 75.1	 1.19536396484375	 74.19	11.722912549972534
9	 1.1140667114257812	 76.89	 1.1344529052734376	 75.95833333333333	13.184993505477905
10	 1.0636548278808593	 78.32	 1.0844347106933594	 77.45333333333333	14.653111457824707
11	 1.021973272705078	 79.38	 1.0426949137369792	 78.65	16.11676597595215
12	 0.9862480072021484	 80.55	 1.0071435373942057	 79.67166666666667	17.671438455581665
13	 0.955943310546875	 81.4	 0.976749321492513	 80.565	19.136046171188354
14	 0.9297875244140625	 82.15	 0.9505592783610026	 81.29333333333334	20.59555220603943
15	 0.907206216430664	 82.75	 0.9279971196492514	 81.94166666666666	22.060735940933228
16	 0.8873077239990235	 83.34	 0.9080963434855143	 82.51	23.520524263381958
17	 0.8699444396972658	 83.68	 0.8906167678833008	 82.95833333333333	24.988447666168213
18	 0.8541845703125001	 84.19	 0.8750165969848633	 83.35	26.45356512069702
19	 0.8406004577636719	 84.51	 0.8611127263387044	 83.66166666666666	27.91334295272827
20	 0.8280649902343751	 84.67	 0.8486488713582356	 83.91	29.378387451171875
25	 0.7813923034667969	 85.95	 0.8011512781778971	 85.12666666666667	36.70067572593689
30	 0.7501982666015625	 86.75	 0.7692586756388347	 86.005	43.98335933685303
35	 0.7268156585693359	 87.2	 0.7454669306437174	 86.58	51.65095853805542
40	 0.7090987213134765	 87.58	 0.7271838623046876	 87.01833333333333	58.925196170806885
45	 0.6946483184814454	 88.02	 0.7120937978108723	 87.39333333333333	66.24408316612244
50	 0.6821588088989259	 88.31	 0.699241330464681	 87.72333333333333	73.52157020568848
55	 0.6713973724365234	 88.55	 0.6881120208740235	 87.97333333333333	80.82555317878723
60	 0.6616039077758789	 88.7	 0.6781777160644531	 88.2	90.96784114837646
65	 0.6530412658691407	 88.86	 0.6693354034423828	 88.365	98.25713300704956
70	 0.6450263107299805	 88.99	 0.661280202738444	 88.51833333333333	105.57812666893005
75	 0.6382327789306641	 89.21	 0.6540818471272787	 88.68	112.87343668937683
80	 0.6317030609130859	 89.31	 0.6474353726704916	 88.83833333333334	120.16758131980896
85	 0.6257778335571289	 89.42	 0.6412569104512532	 88.97	127.52966594696045
90	 0.6200992324829102	 89.57	 0.6355040430704753	 89.065	134.81736707687378
95	 0.6148984298706055	 89.67	 0.6301708071390788	 89.16833333333334	142.14991188049316
100	 0.6099301834106445	 89.85	 0.6251597719828288	 89.27333333333333	149.4264738559723
105	 0.6053817764282227	 89.9	 0.62040427831014	 89.37333333333333	156.72205448150635
110	 0.6007677062988281	 89.97	 0.6159552146911621	 89.475	164.10386753082275
115	 0.5965445938110352	 89.99	 0.6116749440511068	 89.52833333333334	171.4021599292755
120	 0.5924669738769531	 90.04	 0.6076222572326659	 89.61666666666666	178.72723817825317
125	 0.5889780715942383	 90.1	 0.6038309023539226	 89.69166666666666	186.10338807106018
130	 0.5853307373046875	 90.18	 0.6001968007405599	 89.765	193.4058232307434
135	 0.5819790390014649	 90.23	 0.596773792775472	 89.81166666666667	200.68291330337524
140	 0.5786293365478515	 90.28	 0.5933644381205241	 89.88333333333334	208.0035262107849
145	 0.5757108016967774	 90.24	 0.5901773729960124	 89.935	215.28980088233948
150	 0.5726896789550782	 90.36	 0.5871393524169922	 89.99166666666666	226.37219524383545
155	 0.5699534606933594	 90.3	 0.5842311899820963	 90.04	233.69331669807434
160	 0.5670264953613281	 90.41	 0.5813685269673665	 90.07	240.9836766719818
165	 0.5643768356323242	 90.5	 0.5786759836832682	 90.12666666666667	248.27720427513123
170	 0.561715251159668	 90.54	 0.5760672172546387	 90.15833333333333	255.58162093162537
175	 0.559351008605957	 90.57	 0.5735383616129557	 90.2	262.9386706352234
180	 0.5568387756347657	 90.64	 0.5711568056742351	 90.22166666666666	270.26621890068054
185	 0.5545907211303711	 90.62	 0.568781850941976	 90.24666666666667	277.5461142063141
190	 0.5523524673461915	 90.66	 0.5664780565897624	 90.28	284.866126537323
195	 0.550234945678711	 90.71	 0.5642718343098958	 90.32333333333334	292.1323926448822
200	 0.5479759155273438	 90.71	 0.5621514617919923	 90.345	299.45880365371704
205	 0.5458614852905274	 90.71	 0.5600659787495932	 90.40666666666667	306.7506604194641
210	 0.5437743850708008	 90.69	 0.558049888865153	 90.41666666666667	314.0374734401703
215	 0.5420464340209961	 90.75	 0.5561090779622395	 90.44666666666667	321.35798144340515
220	 0.5399516098022461	 90.75	 0.5542556823730469	 90.47	328.6354389190674
225	 0.5381573547363281	 90.83	 0.5524426564534506	 90.46833333333333	336.04989862442017
230	 0.5363783248901367	 90.79	 0.5506771868387859	 90.50333333333333	343.3233370780945
235	 0.5345295257568359	 90.94	 0.5489487782796224	 90.52	350.63984417915344
240	 0.532945701599121	 90.89	 0.5472676172892252	 90.555	358.01404070854187
245	 0.5313652008056641	 90.93	 0.5455983108520508	 90.59666666666666	365.30073642730713
250	 0.5299419799804688	 90.99	 0.5440139345804851	 90.60666666666667	372.5972354412079
255	 0.5285575180053711	 90.92	 0.5424745946248373	 90.59166666666667	379.88524317741394
260	 0.5269910232543945	 91.0	 0.5409155158996583	 90.62833333333333	388.71349835395813
265	 0.5255017135620117	 90.99	 0.5394136978149414	 90.64166666666667	396.02938508987427
270	 0.5241027221679688	 91.07	 0.5379443260192871	 90.65833333333333	403.3999161720276
275	 0.5225201400756836	 91.08	 0.536547572072347	 90.67666666666666	410.6842074394226
280	 0.5212405349731445	 91.14	 0.5351642484029134	 90.67833333333333	417.9737753868103
285	 0.5198078125	 91.08	 0.5338102877298991	 90.695	425.59344696998596
290	 0.5185609466552734	 91.16	 0.5324565066019694	 90.73666666666666	432.8741147518158
295	 0.5171083801269531	 91.16	 0.5311498654683431	 90.72666666666667	440.51626443862915
300	 0.5158963195800781	 91.17	 0.5298666824340821	 90.74	447.795645236969
process 0: Training time 447.7960867881775 seconds (with 20 workers)
process 0: total time 1331.1264443397522 seconds (with 20 workers)

